"date","year","month","pr_chirps","pr_terraclim","pr_era5","pr_ensemble","pet_terraclim","p_minus_pet","tmax_terraclim","tmin_terraclim","tmean_terraclim","tmean_era5","tmean_ensemble","pdsi_terraclim","spei12"
"2004-07",2004,7,10.1328167448986,3.07133222468588,8.60070692394698,7.26828529784383,84.2541528085736,-76.9858675107298,24.5631420916482,12.4217119364375,18.4924270140429,17.9539756237517,18.2232013188973,1.19031799704361,-0.581710715457876
"2004-08",2004,8,8.36583161833865,200.164892830746,3.57097007634984,70.7005648418117,108.249981522543,-37.5494166807309,27.4319660014782,14.1282501847746,20.7801080931264,20.7004661189076,20.740287106017,4.15897182187731,-0.241362030696735
"2004-09",2004,9,7.14945391953132,0,10.9336962951328,6.02771673822138,125.115898004435,-119.088181266213,28.7519623059867,15.786612158167,22.2692872320769,22.3071729085505,22.2882300703137,4.2999238728751,-0.244914865692851
"2004-10",2004,10,25.0189565775986,31.6756559497413,51.5580178723671,36.0842101332357,159.987316149298,-123.903106016062,31.3670620842572,18.6508407243163,25.0089514042868,24.5408702467855,24.7749108255362,4.42985883222468,-0.107660788310958
"2004-11",2004,11,108.84512494644,87.68809127864,122.622601400318,106.385272541799,134.164227642277,-27.7789551004773,32.1503344419808,20.5788118994826,26.3645731707317,24.1933166593271,25.2789449150294,4.14884959349594,0.29285654012439
"2004-12",2004,12,302.669853686811,223.897801182557,276.232278129053,267.59997766614,107.551479120473,160.048498545667,28.8253159645233,19.0653630820399,23.9453395232816,23.2766107938854,23.6109751585835,4.01236197339246,0.479634712652239
"2005-01",2005,1,236.104397081101,216.495814855876,197.568323807417,216.722845248131,116.884996304508,99.8378489436227,29.4881698078345,19.5105949741316,24.499382390983,23.755236989012,24.1273096899975,3.45448124538063,-0.112432895070583
"2005-02",2005,2,108.880094879552,21.1143662232077,122.034575938476,84.0096790137454,118.841389504804,-34.8317104910588,30.8223235402808,20.0642701404287,25.4432968403548,24.0513127926062,24.7473048164805,1.61988932002956,-1.02430679597867
"2005-03",2005,3,26.8397487368784,76.0525406504065,27.658124863844,43.5168047503763,130.566939209165,-87.0501344587885,29.5289661862528,19.7159395787139,24.6224528824834,23.8688986710141,24.2456757767488,-2.12214652623799,-1.13760044303521
"2005-04",2005,4,42.4356671940966,1.90641167775314,17.8039484726606,20.7153424481701,110.461398743533,-89.7460562953627,28.7604240576496,18.2618652993348,23.5111446784922,22.9843794466628,23.2477620625775,-4.12605829637842,-1.79771070773639
"2005-05",2005,5,15.2444728333641,40.122514781966,14.6569600464483,23.3413158872595,95.2920436067997,-71.9507277195402,27.0864994456763,15.5102124907613,21.2983559682188,20.6398543893839,20.9691051788013,-4.383507390983,-1.64289844051871
"2005-06",2005,6,13.5184804132043,19.9878141167775,5.45836080925626,12.9882184464127,76.0733619733925,-63.0851435269797,26.1153353658537,14.8267387287509,20.4710370473023,20.0128020681509,20.2419195577266,-4.66556457871397,-1.739939346673
"2005-07",2005,7,11.5679592595298,43.2045824094605,7.27563794608118,20.6827265383572,84.1634174057651,-63.4806908674079,24.5427014042868,13.4783148558758,19.0105081300813,18.5334765050643,18.7719923175728,-4.3606456947524,-1.67578741009273
"2005-08",2005,8,7.38794347586335,14.0772450110865,0.500037070427914,7.32174185245924,112.529563932003,-105.207822079544,27.6184007760532,14.2960864745011,20.9572436252772,21.5977958257932,21.2775197255352,-4.77847838137473,-1.91375608828963
"2005-09",2005,9,15.0307354122522,48.2330654101996,23.6897128968195,28.9845045730904,129.630176459719,-100.645671886629,29.6298762010348,15.7193061714708,22.6745911862528,22.8351503359051,22.7548707610789,-4.30287102734663,-1.85765557787406
